airline_name,author,Destination Country,cabin_flown,overall_rating,seat_comfort_rating,cabin_staff_rating,food_beverages_rating,inflight_entertainment_rating,value_money_rating,Month,Year,recommended
air-canada-rouge,Fran Booth,Canada,Economy,2,1,2,1,1,1,7,2015,No
air-canada,Bojan Tercon,Singapore,Business Class,9,4,4,5,4,5,7,2015,Yes
air-berlin,L Conyers,Germany,Economy,9,2,5,5,4,4,8,2013,Yes
aer-lingus,M Sharkey,Ireland,Economy,10,5,5,5,5,5,12,2011,Yes
aer-lingus,P O'Flaherty,Ireland,Economy,8,2,5,4,1,3,11,2011,Yes
air-canada,Brian Jones,Canada,Economy,1,1,3,3,3,1,7,2015,Yes
air-canada,Michael Stahlschmidt,United States,Economy,1,1,1,1,1,1,7,2015,No
air-berlin,Nigel Goodman,Germany,Business Class,4,1,4,3,0,3,7,2013,No
air-berlin,M Tuffin,United Kingdom,Business Class,8,4,5,4,4,4,7,2013,Yes
air-berlin,Doug Friechenbacher,United States,Economy,1,3,4,2,3,3,7,2013,No
aer-lingus,D Pepin,United States,Economy,2,4,2,2,5,3,11,2011,No
aer-lingus,N Murphy,Ireland,Economy,9,5,5,5,0,5,11,2011,Yes
aer-lingus,Alan O'Connor,Ireland,Economy,10,5,5,4,0,5,11,2011,Yes
air-canada-rouge,Tyler Christensen,United States,Economy,1,1,2,2,1,1,7,2015,No
air-canada-rouge,Louise Desrosiers,Canada,Economy,1,1,1,1,1,1,7,2015,No
air-canada,Bryan Slusarchuk,Canada,Business Class,5,4,4,1,1,1,7,2015,Yes
air-canada,Andrea Sabean,Canada,Economy,8,5,4,4,4,4,7,2015,Yes
air-berlin,K Andreas,Switzerland,Economy,10,4,5,5,4,5,7,2013,Yes
air-berlin,K Walker,United States,Economy,8,3,4,3,3,4,7,2013,Yes
air-berlin,Piirainen Reetta,Finland,Economy,3,4,1,3,3,3,7,2013,No
aer-lingus,M Wickham,Ireland,Economy,8,4,4,4,0,5,11,2011,Yes
aer-lingus,A O'Brien,Ireland,Economy,8,4,4,4,0,5,11,2011,Yes
aer-lingus,H Druce,United States,Economy,8,4,5,3,4,5,11,2011,Yes
air-canada-rouge,Charmain Levy,Canada,Economy,1,1,3,1,1,1,7,2015,No
air-canada-rouge,Annick Paquet,Canada,Economy,8,4,5,2,2,5,7,2015,Yes
air-canada,I Chandramouli,United States,Economy,7,2,4,3,4,5,7,2015,Yes
air-canada,Deborah Taylor,Australia,Economy,1,2,1,1,1,1,7,2015,No
air-berlin,R Thut,Switzerland,Economy,8,4,5,3,0,4,7,2013,Yes
air-berlin,H Mutschler,Germany,Economy,7,4,4,4,3,3,7,2013,Yes
aer-lingus,Peter Thyne,United States,Economy,10,4,5,4,0,5,10,2011,Yes
aer-lingus,David McLaughlan,United Kingdom,Economy,5,4,2,3,4,5,10,2011,No
air-canada-rouge,Michael Tran,Canada,Premium Economy,8,4,5,5,5,5,7,2015,Yes
air-canada-rouge,Muz Ahmed,United States,Economy,5,2,5,4,4,3,7,2015,Yes
air-canada,Philip Tracy,United States,Economy,7,4,5,3,3,3,7,2015,No
air-canada,Erez Hartal,United States,Economy,7,4,4,3,4,4,7,2015,Yes
air-canada,William Norris,United Kingdom,Economy,6,3,2,1,3,4,6,2015,Yes
air-berlin,Mikky Zsedely,United States,Economy,1,1,3,1,2,2,7,2013,No
air-berlin,Joy Sakai,United States,Business Class,1,0,1,1,0,2,7,2013,No
air-canada-rouge,Shirley Leong,Canada,Economy,7,3,4,3,4,4,7,2015,Yes
air-canada-rouge,Andrea Sabean,Canada,Economy,8,5,4,4,4,4,7,2015,Yes
air-canada,Judy Taylor,Canada,Economy,1,1,1,1,4,2,6,2015,No
air-canada,Sara Smith,Canada,Economy,4,4,4,4,5,2,6,2015,No
air-berlin,R Peebles,United States,Economy,1,1,1,1,2,1,7,2013,No
air-berlin,Bill Pom,United States,Business Class,1,3,4,1,0,2,7,2013,No
air-berlin,Ricardo De la Cierva,United States,Economy,2,4,0,4,0,4,7,2013,No
air-canada-rouge,Greg R Anderson,Canada,Economy,1,1,2,2,1,2,7,2015,No
air-canada-rouge,Barbara Turzanski,United States,Economy,9,3,4,4,2,4,7,2015,Yes
air-canada-rouge,Vince Smoral,Canada,Economy,1,1,1,1,1,1,7,2015,No
air-canada,M Dietrch,Canada,Economy,9,4,5,4,5,5,6,2015,Yes
air-canada,Michael Kroeker,Canada,Economy,10,4,4,4,4,5,6,2015,Yes
air-canada,James Halley,Hong Kong,Economy,5,3,3,1,3,3,6,2015,No
air-berlin,S Ptctan,Germany,Economy,8,3,4,3,1,4,7,2013,Yes
air-berlin,Fareed Al-Oboudi,United States,Economy,3,1,3,3,3,3,6,2013,No
air-berlin,Iwona Ring,United States,Economy,3,1,3,2,2,2,6,2013,No
air-berlin,C Smith,United States,Economy,3,0,4,4,4,3,6,2013,No
air-canada-rouge,L. Lee,Canada,Economy,10,4,5,5,4,5,7,2015,Yes
air-canada-rouge,Brenda Lafleur,Canada,Economy,1,1,2,1,1,1,7,2015,No
air-canada-rouge,D Routledge,Canada,Economy,2,1,5,3,1,1,6,2015,No
air-canada,J Barendregt,Netherlands,Economy,4,1,2,1,3,2,6,2015,No
air-canada,Chaoxian Tian,Canada,Economy,7,2,3,2,3,5,6,2015,Yes
air-canada,A Klugerman,Canada,Business Class,6,3,3,3,4,2,6,2015,Yes
air-berlin,L Buckley,United States,Economy,5,3,3,3,4,4,6,2013,No
air-berlin,Martin Kral,Slovakia,Economy,9,4,5,4,5,5,6,2013,Yes
air-berlin,L Pulliam,United States,Economy,10,5,5,4,4,4,6,2013,Yes
air-canada-rouge,Mitchell Byers,Canada,Economy,9,2,5,3,4,4,6,2015,Yes
air-canada-rouge,Chris Ford,Canada,Economy,7,1,4,3,4,5,6,2015,Yes
air-canada,Kevin Ruohonen,United States,Economy,10,5,5,5,4,5,6,2015,Yes
air-canada,David McDowell,Brunei,Business Class,2,1,4,2,3,1,6,2015,No
air-berlin,O Sendetskyi,France,Economy,2,2,2,0,1,2,6,2013,No
air-berlin,Marc Miller,United States,Economy,9,2,5,4,5,5,6,2013,Yes
air-berlin,C Ryter,Switzerland,Economy,1,2,1,1,1,1,6,2013,No
air-canada-rouge,Fred Bennett,Canada,Economy,3,1,3,1,1,2,6,2015,No
air-canada,Rodrigo Larrain,United States,Economy,5,3,1,3,5,3,6,2015,No
air-canada,N Moncrief,United States,Economy,1,5,2,4,3,3,6,2015,No
air-canada,R Rekos,Germany,Economy,7,2,5,3,3,3,6,2015,Yes
air-berlin,Khatoon Khazeema,Denmark,Economy,10,4,5,5,5,5,6,2013,Yes
air-berlin,F B Halfar,Germany,Economy,8,3,5,4,0,5,6,2013,Yes
air-berlin,R C Donnelly,United States,Economy,2,1,4,3,4,3,5,2013,No
air-canada-rouge,Brenda White,Canada,Premium Economy,1,2,1,1,1,2,6,2015,No
air-canada-rouge,David Rubin,United States,Economy,1,1,2,1,1,1,6,2015,No
air-canada,F Vedrenne,Canada,Economy,10,4,5,3,5,5,6,2015,Yes
air-canada,M Alexander,Canada,Economy,10,5,5,3,4,5,6,2015,Yes
air-canada,Rob DiSaverio,Canada,Economy,7,3,4,3,4,3,6,2015,Yes
air-berlin,Michael Little,Australia,Economy,6,4,3,3,3,4,5,2013,No
air-berlin,J Hansen,Denmark,Economy,8,4,3,3,4,4,5,2013,Yes
air-berlin,C Johnson,United States,Business Class,1,1,1,1,1,1,5,2013,No
air-berlin,P Harpin,United Kingdom,Economy,1,3,3,3,3,1,5,2013,No
air-canada-rouge,Ken Agar,United Kingdom,Economy,7,3,4,4,3,4,6,2015,Yes
air-canada-rouge,Elliot Finkelman,Canada,Economy,10,4,5,4,4,4,6,2015,Yes
air-canada-rouge,R McCall,United States,Economy,2,1,5,1,1,1,6,2015,No
air-canada,R Simon,Austria,Business Class,8,5,5,5,4,5,6,2015,Yes
air-canada,Tim Leichtfuss,Germany,Economy,4,2,4,1,2,3,5,2015,No
air-canada,German Guzman,Canada,Economy,1,3,1,2,3,1,5,2015,No
air-canada,Karen Burton,United Kingdom,Economy,6,4,4,3,3,3,5,2015,Yes
air-berlin,Andreas Kegel,Switzerland,Business Class,8,3,5,3,3,4,5,2013,Yes
air-berlin,S Phillipson,Germany,Economy,2,1,2,3,3,2,4,2013,No
air-berlin,M Higgins,United Kingdom,Economy,8,1,4,4,3,4,4,2013,Yes
air-canada-rouge,K Winchell,Canada,Economy,1,1,3,1,1,1,6,2015,No
air-canada-rouge,C Glantz,United States,Economy,8,3,4,3,4,5,6,2015,Yes
air-canada-rouge,Brian Stone,Canada,Economy,3,1,3,2,1,3,6,2015,No
air-canada,Tony Laverghetta,Canada,Economy,7,4,4,5,3,3,5,2015,Yes
air-canada,Michael Lipin,United States,Economy,2,2,1,3,4,2,5,2015,No
air-canada,Marlene Wheeler,Canada,Economy,6,4,2,2,1,4,5,2015,Yes
air-berlin,R Wilking,Germany,Economy,7,3,5,4,4,4,4,2013,Yes
air-berlin,R Lalla,United States,Economy,5,1,4,3,3,3,4,2013,No
air-berlin,R Soli,Switzerland,Economy,3,1,1,1,3,2,4,2013,No
air-canada-rouge,James Halley,Hong Kong,Economy,6,4,4,3,3,4,6,2015,Yes
air-canada-rouge,P Janes,Canada,Economy,2,2,4,3,3,3,6,2015,No
air-canada-rouge,Kunal Chaudhry,Canada,Economy,3,1,4,3,1,1,5,2015,No
air-canada,Joseph Wong,Canada,Economy,9,5,5,4,4,4,5,2015,Yes
air-canada,W Ryder,Canada,Economy,8,4,5,4,4,4,5,2015,Yes
air-canada,J Tydeman,United Kingdom,Economy,3,3,1,1,1,3,5,2015,No
air-berlin,K Blake,United States,Economy,4,2,2,3,0,3,3,2013,No
air-berlin,Pauline Wilson,United Kingdom,Economy,2,2,2,3,3,2,3,2013,No
air-berlin,Tom Parker,United Kingdom,Economy,9,4,4,3,3,4,3,2013,Yes
air-canada-rouge,Giacomini Danilo,Canada,Economy,2,1,1,1,1,2,5,2015,No
air-canada-rouge,Mike Rochon,Canada,Economy,5,5,5,2,1,3,5,2015,No
air-canada-rouge,S Anzarut,Canada,Economy,1,1,1,1,1,1,5,2015,No
air-canada,A Ngui,Canada,Economy,5,2,2,1,3,2,5,2015,No
air-canada,S Lane,Canada,Economy,1,1,1,1,1,2,5,2015,No
air-canada,C Halliwell,United Kingdom,Economy,3,2,2,1,2,1,5,2015,No
air-berlin,G Green,Germany,Economy,3,3,1,2,2,2,3,2013,No
air-berlin,J Bartek,Poland,Economy,6,3,4,3,2,4,3,2013,Yes
air-canada-rouge,R Obrochta,United States,Economy,3,3,1,1,1,3,5,2015,No
air-canada-rouge,Pauline Minevich,Canada,Economy,1,1,1,1,1,1,5,2015,No
air-canada-rouge,F Barr,Canada,Economy,3,1,2,1,1,2,5,2015,No
air-canada,D Chiu,Canada,Business Class,10,5,5,5,5,5,5,2015,Yes
air-canada,K Andrews,Canada,Business Class,10,4,5,5,4,4,5,2015,Yes
air-canada,J Tydeman,United Kingdom,Economy,6,3,2,4,2,4,5,2015,Yes
air-berlin,Egér Mihály,Hungary,Economy,10,4,5,5,5,5,2,2013,Yes
air-canada-rouge,E Auld,Canada,Premium Economy,9,4,5,5,4,5,5,2015,Yes
air-canada-rouge,M Seepersad,Canada,Economy,1,1,1,3,3,1,5,2015,No
air-canada-rouge,A Kostanti,Greece,Economy,2,1,1,1,1,1,5,2015,No
air-canada,J Fang,Canada,Economy,1,1,1,1,3,1,5,2015,No
air-canada,Y Cho,Japan,Economy,5,2,1,3,3,2,5,2015,No
air-canada,K Shilnikova,United States,Economy,1,3,1,1,2,3,5,2015,No
air-canada,Donald Schwentker,United States,Economy,7,3,5,3,4,4,4,2015,Yes
air-berlin,P Knap,Germany,Economy,5,4,3,2,4,3,1,2013,Yes
air-berlin,Leon Schneder,Israel,Economy,8,4,4,3,0,4,1,2013,Yes
air-canada-rouge,M Manzo,Canada,Premium Economy,4,2,3,2,4,3,5,2015,No
air-canada-rouge,Anthony McGovern,Ireland,Economy,2,1,4,3,4,2,5,2015,No
air-canada-rouge,Tracy Andrea Johnson,Canada,Premium Economy,10,3,5,5,5,5,5,2015,Yes
air-canada-rouge,Toote Rico,Bahamas,Economy,1,1,4,4,5,1,5,2015,No
air-canada,J Klaus Kahle,Canada,Business Class,1,1,4,1,1,3,4,2015,No
air-canada,Marc Belanger,Canada,Economy,1,2,1,2,2,1,4,2015,No
air-canada,Kylie McNamara,Australia,Economy,4,3,5,4,3,4,4,2015,Yes
air-canada,Alan Petten,Canada,Business Class,10,5,5,5,5,4,4,2015,Yes
air-berlin,Martin Fischer,Germany,Economy,8,3,4,4,0,4,1,2013,Yes
air-berlin,Anwen Jones-Maher,United Kingdom,Economy,3,3,1,2,4,2,1,2013,No
air-berlin,G Ames,Bahrain,Business Class,3,2,2,2,2,2,1,2013,No
air-berlin,A Kegel,Switzerland,Economy,10,5,5,4,4,4,1,2013,Yes
air-canada-rouge,Felix Fung,Canada,Economy,5,3,2,1,1,4,5,2015,Yes
air-canada-rouge,P Minevich,Canada,Economy,1,1,1,1,1,1,5,2015,No
air-canada-rouge,Garry Barker,Canada,Economy,7,3,3,3,3,3,5,2015,Yes
air-canada,Alan Petten,Canada,Business Class,10,5,5,5,5,4,4,2015,Yes
air-canada,J Patry,Canada,Economy,10,4,5,3,5,5,4,2015,Yes
air-canada,R Dunigan,Canada,Business Class,9,5,4,4,4,5,4,2015,Yes
air-berlin,R Hilbinger,Austria,Economy,2,2,1,2,2,2,12,2012,No
air-berlin,G Freese,Germany,Business Class,7,3,4,4,4,2,12,2012,No
air-berlin,R Kollias,Germany,Economy,1,1,1,1,2,2,12,2012,No
air-berlin,Philip White,Australia,Economy,1,2,1,1,1,0,12,2012,No
air-canada-rouge,Diane Kennedy,Canada,Premium Economy,1,1,1,1,1,1,5,2015,No
air-canada-rouge,Gerry Mulgrew,Ireland,Economy,2,2,1,1,1,3,5,2015,No
air-canada-rouge,C van der Burg,Canada,Economy,8,2,4,3,1,4,5,2015,Yes
air-canada,Silva Dirlandes,Canada,Economy,4,1,2,1,1,1,4,2015,No
air-canada,Robert Sandall,United Kingdom,Economy,2,1,2,1,4,3,4,2015,No
air-canada,T Eldem,Canada,Business Class,4,2,2,2,2,2,4,2015,No
air-berlin,Martin Josifov,Switzerland,Economy,8,4,4,5,3,5,12,2012,Yes
air-canada-rouge,H LeMaire,Canada,Economy,1,1,4,1,1,1,5,2015,No
air-canada-rouge,Albert Levy,Canada,Premium Economy,1,1,1,1,1,1,5,2015,No
air-canada-rouge,Natalie Deamude,Canada,Economy,10,4,5,4,5,5,5,2015,Yes
air-canada,C Davis,United States,Economy,10,4,5,5,5,4,4,2015,Yes
air-canada,Claudio Rallo,Netherlands,Economy,7,2,4,3,5,4,4,2015,Yes
air-canada,German Gardeazabal,Canada,Premium Economy,8,3,4,4,5,5,4,2015,Yes
air-berlin,S Valentin,Norway,Economy,2,1,4,3,3,1,12,2012,No
air-berlin,P Knap,Germany,Economy,8,4,4,4,5,4,11,2012,Yes
air-canada-rouge,B Northorp,Canada,Economy,8,4,5,4,4,4,5,2015,Yes
air-canada-rouge,Emily Michelle,Canada,Economy,1,1,1,1,2,1,5,2015,No
air-canada-rouge,P Glawogger,Austria,Economy,8,3,5,4,3,5,5,2015,Yes
air-canada-rouge,K Ellard,Canada,Economy,2,1,2,2,2,2,5,2015,No
air-canada,Holly Byerly,United States,Economy,1,1,1,1,1,1,4,2015,No
air-canada,D Hu,Canada,Economy,7,3,4,3,5,4,4,2015,Yes
air-canada,Linda Routledge,Canada,Economy,5,2,1,1,3,3,4,2015,No
air-berlin,M Holder,United States,Economy,8,3,5,4,4,4,10,2012,Yes
air-berlin,P Meyer,Germany,Economy,2,1,2,2,1,2,10,2012,No
air-berlin,Michal Glowacki,Norway,Economy,4,2,1,3,3,3,10,2012,No
air-canada-rouge,M Colburn,Canada,Economy,1,1,1,1,1,1,5,2015,No
air-canada-rouge,Shane Ottesen,Canada,Economy,1,1,3,1,1,1,4,2015,No
air-canada-rouge,David Bell,Canada,Economy,1,1,1,1,1,1,4,2015,No
air-canada,Zara Davide,Italy,Economy,3,3,1,1,2,2,4,2015,No
air-canada,O Rubenstein,Canada,Business Class,6,3,3,3,3,2,4,2015,No
air-canada,Hazell C Christy,Taiwan,Business Class,9,5,5,5,3,5,4,2015,Yes
air-berlin,Colleen Csavas,Switzerland,Economy,1,3,1,1,1,1,10,2012,No
air-berlin,Michael Pounds,United States,Economy,10,5,5,5,5,5,10,2012,Yes
air-berlin,Frank Menagh,United States,Economy,4,1,4,4,4,3,9,2012,No
air-canada-rouge,S Mikuse,Canada,Economy,6,1,3,3,3,3,4,2015,Yes
air-canada-rouge,D Oliver,Canada,Economy,3,1,3,3,3,1,4,2015,No
air-canada-rouge,Rifai Rana,Canada,Premium Economy,4,4,1,1,1,2,4,2015,No
air-canada,Joseph Wong,Canada,Economy,9,4,4,4,4,4,4,2015,Yes
air-canada,Mike Tigg,Canada,Business Class,2,2,3,2,3,1,4,2015,No
air-canada,S Gurjal,United States,Economy,1,2,1,1,3,1,4,2015,No
air-berlin,Joerg Boese,Germany,Economy,4,3,2,3,0,3,9,2012,Yes
air-berlin,L Eames,Spain,Economy,2,3,1,3,3,2,9,2012,No
air-berlin,Benjamin Pittman,New Zealand,Business Class,9,4,5,4,4,4,9,2012,Yes
air-canada-rouge,M Tremblay,Canada,Economy,1,1,4,3,1,1,4,2015,No
air-canada-rouge,Gary Bizeau,Canada,Economy,1,1,2,2,3,1,4,2015,No
air-canada-rouge,J Jones,United Kingdom,Economy,1,1,1,1,1,1,4,2015,No
air-canada,C Goldhill,United Kingdom,Business Class,1,2,1,1,2,1,3,2015,No
air-canada,L Sullivan,Canada,Economy,5,2,2,1,2,2,3,2015,No
air-canada,T Mark,Japan,Economy,3,2,1,2,2,3,3,2015,No
air-canada,G Moore,Canada,Economy,8,3,3,3,5,4,3,2015,Yes
air-berlin,M Penfold,Canada,Economy,8,4,5,4,0,5,9,2012,Yes
air-berlin,Karim Lankarany,Germany,Business Class,5,2,4,3,1,2,8,2012,No
air-berlin,Brian Weller,United States,Economy,8,5,1,5,5,5,8,2012,Yes
air-canada-rouge,R Proulx,Canada,Economy,1,1,3,1,1,1,4,2015,No
air-canada-rouge,John Devries,Canada,Economy,1,1,4,3,1,1,4,2015,No
air-canada-rouge,R Price,Canada,Economy,1,1,1,1,1,2,4,2015,No
air-canada,N Gagne,Canada,Business Class,10,5,5,4,4,5,3,2015,Yes
air-canada,C Kim,United States,Economy,7,3,4,4,4,3,3,2015,Yes
air-canada,M Brereton,Australia,Economy,1,4,1,1,2,3,3,2015,No
air-berlin,P Brown,United States,Premium Economy,2,3,1,3,0,1,8,2012,No
air-berlin,P Perrone,United States,Economy,8,4,5,4,3,4,7,2012,Yes
air-berlin,R Carr,New Zealand,Economy,5,4,3,4,0,3,7,2012,No
air-canada-rouge,Hugh Evans,Canada,Economy,2,1,3,1,1,3,4,2015,No
air-canada-rouge,R Couture,United States,Economy,1,1,3,1,1,1,4,2015,No
air-canada-rouge,L Rogan,United States,Economy,10,5,5,5,5,5,4,2015,Yes
air-canada,D Field,Canada,Business Class,8,4,5,3,3,3,3,2015,Yes
air-canada,M Bernstein,Canada,Premium Economy,7,4,2,2,4,4,3,2015,Yes
air-canada,F Atkin,Canada,Business Class,5,3,2,3,5,3,3,2015,Yes
air-berlin,M Phongphit,Germany,Business Class,9,3,5,5,4,5,7,2012,Yes
air-berlin,D Jensen,Germany,Economy,10,4,5,4,3,4,7,2012,Yes
air-berlin,C Deska,United States,Economy,2,4,1,5,5,1,6,2012,No
air-canada-rouge,Geri Holden,Canada,Economy,5,3,3,3,1,2,4,2015,No
air-canada-rouge,Peter Leach,Canada,Premium Economy,10,4,5,3,5,5,4,2015,Yes
air-canada-rouge,Carol Dunham,Canada,Economy,1,1,5,1,1,1,4,2015,No
air-canada,John Pillsbury,United States,Economy,1,2,1,1,2,2,3,2015,No
air-canada,Tamara Davy,Canada,Business Class,3,3,1,2,4,1,3,2015,No
air-canada,A Barnes,United States,Economy,1,1,1,1,1,1,2,2015,No
air-berlin,David O'Keefe,United States,Economy,10,4,5,5,4,5,6,2012,Yes
air-berlin,S Scott,United Kingdom,Economy,2,2,1,2,2,1,6,2012,No
air-berlin,M Naegele,United States,Economy,6,2,5,4,5,3,6,2012,Yes
air-canada-rouge,P Irwin,Canada,Economy,1,1,2,1,1,1,4,2015,No
air-canada-rouge,D Powa,Canada,Premium Economy,9,4,4,4,5,4,4,2015,Yes
air-canada-rouge,Sandra Graff,Canada,Economy,3,1,2,3,1,4,4,2015,No
air-canada,D Zeleny,United States,Economy,1,3,2,2,3,1,2,2015,No
air-canada,D Epstein,France,Economy,6,3,3,1,4,3,2,2015,No
air-canada,C Meunier,Canada,Economy,10,4,5,4,4,5,2,2015,Yes
air-berlin,A Peters,United States,Economy,2,4,2,4,4,4,6,2012,No
air-berlin,Peter Bohacek,United States,Economy,2,1,4,4,5,2,6,2012,No
air-berlin,Mickael Chia,Malaysia,Economy,2,3,2,2,0,3,6,2012,No
air-canada-rouge,V Kuffler,Canada,Economy,1,1,1,1,1,1,4,2015,No
air-canada-rouge,Linkletter Gary,Canada,Economy,2,1,4,4,1,1,4,2015,No
air-canada-rouge,S Lewis,Canada,Economy,1,1,1,1,1,1,4,2015,No
air-canada-rouge,R Cox,Canada,Economy,10,4,4,3,1,4,3,2015,Yes
air-canada,Williams Temidayo,United Kingdom,Economy,1,2,1,1,1,1,2,2015,No
air-canada,Ian M Fraser,Canada,Economy,2,3,2,2,4,2,2,2015,No
air-canada,Mo Adama,Canada,Business Class,2,2,2,2,3,2,2,2015,No
air-berlin,N Becker,United States,Economy,9,4,5,4,5,4,6,2012,Yes
air-berlin,S Vanhove,United States,Economy,5,4,0,0,0,4,6,2012,Yes
air-berlin,Jorge Catoggio,United States,Economy,5,3,2,4,4,2,5,2012,No
air-canada-rouge,B OGrady,Canada,Economy,2,1,2,2,1,2,3,2015,No
air-canada-rouge,J Sargent,Canada,Economy,1,1,1,1,1,1,3,2015,No
air-canada-rouge,M Winston,Canada,Economy,8,4,4,3,5,5,3,2015,Yes
air-canada,Peters John,Canada,Business Class,8,4,5,5,3,4,2,2015,Yes
air-canada,Raycraft Christopher,Canada,Economy,10,5,5,5,5,5,2,2015,Yes
air-canada,J Pritchat,Canada,Economy,9,4,4,4,4,5,2,2015,Yes
air-berlin,Y Ren,Australia,Economy,5,3,0,3,1,3,5,2012,Yes
air-berlin,I Ilieff,United States,Economy,8,2,3,3,5,4,5,2012,Yes
air-berlin,Tenna Petersen,Denmark,Economy,2,3,1,2,0,2,5,2012,No
air-canada-rouge,James Jeffrey,Canada,Economy,3,1,5,3,1,2,3,2015,No
air-canada-rouge,McDowell David,Canada,Premium Economy,1,1,2,2,2,1,3,2015,No
air-canada-rouge,D Neo,Canada,Economy,2,1,2,1,1,2,3,2015,No
air-canada,A Leger,Switzerland,Economy,10,5,5,5,5,5,1,2015,Yes
air-canada,Pamela Rodgers,Canada,Economy,1,1,3,1,1,1,1,2015,No
air-canada,Mehdi Tahuri,Canada,Economy,1,4,2,1,1,1,1,2015,No
air-berlin,Thomas Echter,Germany,Economy,6,3,5,4,3,3,5,2012,Yes
air-berlin,A Wisniewski,Philippines,Economy,9,4,5,5,0,5,5,2012,Yes
air-berlin,Carsten Rossenhoevel,Germany,Economy,4,3,2,3,2,3,4,2012,No
air-canada-rouge,Todica Felix,Canada,Economy,9,4,5,4,5,5,3,2015,Yes
air-canada-rouge,Anna Borys,Canada,Economy,6,2,2,1,4,2,3,2015,No
air-canada-rouge,T Judson,Canada,Economy,1,1,1,1,1,1,3,2015,No
air-canada,D Mauer,United States,Economy,1,1,1,1,1,1,1,2015,No
air-canada,Ahmad Nadim,United Kingdom,Economy,2,1,2,3,2,1,1,2015,No
air-canada,T Sharp,United Kingdom,Economy,2,2,1,1,2,2,1,2015,No
air-berlin,M Prevoo,United Arab Emirates,Economy,5,2,2,2,2,2,4,2012,No
air-berlin,E Francke,Switzerland,Economy,6,2,2,4,2,3,4,2012,No
air-berlin,Seamus Moran,Germany,Economy,6,2,3,2,2,3,4,2012,No
air-canada-rouge,Nenadovich Christine,Canada,Premium Economy,1,1,1,1,1,1,3,2015,No
air-canada-rouge,C Campbell,Canada,Economy,1,1,1,1,1,1,3,2015,No
air-canada-rouge,G Persons,Canada,Economy,8,4,4,5,3,5,3,2015,Yes
air-canada,Ivan Dzhur,United States,Economy,6,4,5,2,3,2,1,2015,No
air-canada,W Jacob,United Kingdom,Economy,5,2,3,1,2,2,1,2015,No
air-canada,Bryndon Davies,Canada,Economy,1,3,3,3,3,1,1,2015,No
air-berlin,Hans Roloff,Germany,Business Class,3,2,4,2,0,3,4,2012,No
air-berlin,John Bowery,United States,Economy,2,3,1,2,2,1,3,2012,No
air-berlin,R Shepherd,Germany,Economy,1,3,1,0,0,1,3,2012,Yes
air-canada-rouge,Atkinson Tom,Canada,Economy,2,2,2,2,2,2,3,2015,No
air-canada-rouge,A Johnson,Canada,Economy,1,2,4,1,1,1,3,2015,No
air-canada-rouge,M Baker,Canada,Economy,1,1,1,1,1,1,3,2015,No
air-canada,Melva Isherwood,Canada,Business Class,10,5,5,5,4,4,1,2015,Yes
air-canada,M Tigg,Canada,Business Class,5,3,3,3,3,3,1,2015,No
air-canada,P Yu,Canada,Economy,8,4,4,3,4,4,1,2015,Yes
air-berlin,V Ladhani,Germany,Economy,6,3,4,2,0,3,2,2012,Yes
air-berlin,Douglas Jentzen II,United States,Economy,9,3,5,4,3,5,2,2012,Yes
air-berlin,Karim Lankarany,Germany,Business Class,8,4,4,5,2,5,2,2012,Yes
air-canada-rouge,C Hulse,Canada,Premium Economy,4,3,3,2,2,2,3,2015,No
air-canada-rouge,Sherry Robinson,Canada,Economy,1,1,1,2,1,1,3,2015,No
air-canada-rouge,Rideout Karen,Canada,Economy,2,1,2,1,1,1,3,2015,No
air-canada,M LaPrairie,United States,Economy,8,3,4,4,3,4,1,2015,Yes
air-canada,G Patton,Canada,Economy,2,1,2,1,2,1,1,2015,No
air-canada,R Hoare,Canada,Economy,4,2,5,4,3,2,1,2015,Yes
air-berlin,Lars Pedersen,Denmark,Economy,8,4,5,5,2,5,1,2012,Yes
air-berlin,Bernhard Schmid,Switzerland,Economy,7,2,3,2,5,3,1,2012,Yes
air-berlin,Mark Hurter,Switzerland,Economy,8,4,4,4,4,5,1,2012,Yes
air-canada-rouge,B Piper,Canada,Economy,1,1,1,1,1,1,3,2015,No
air-canada-rouge,S Lougheed,Canada,Economy,5,1,5,2,2,1,3,2015,No
air-canada-rouge,M Bernstein,Canada,Economy,6,2,3,3,3,3,3,2015,No
air-canada,Tim Piper,United States,Economy,1,1,1,1,1,1,1,2015,No
air-canada,K Kumar,United Kingdom,Economy,1,1,2,1,1,1,1,2015,No
air-canada,S Constance,Canada,Economy,3,2,3,1,3,1,1,2015,No
air-berlin,E Rudel,United States,Economy,9,5,5,5,4,5,1,2012,Yes
air-berlin,A Ramirez,United States,Economy,3,1,1,3,4,1,1,2012,No
air-berlin,L Casertano,United Kingdom,Economy,1,0,0,1,0,0,1,2012,No
air-canada-rouge,Erik Boch,Canada,Economy,1,1,3,1,1,1,3,2015,No
air-canada-rouge,D Belanger,Canada,Economy,1,1,3,2,1,1,3,2015,No
air-canada-rouge,Val Rantis,Canada,Economy,1,1,1,1,1,1,3,2015,No
air-canada,C Napier,United Kingdom,Economy,2,3,1,2,2,4,1,2015,No
air-canada,M Lawrence,United States,Economy,1,1,1,1,1,1,1,2015,No
air-canada,Christopher Walden,Canada,Business Class,6,1,5,4,3,3,1,2015,Yes
